timestamps,p99_client_latency_ms/checkoutservice,p99_client_latency_ms/frontend,p99_client_latency_ms/recommendationservice,p95_lg_request_duration_ms/addToCart,p95_lg_request_duration_ms/browseProduct,p95_lg_request_duration_ms/checkout,p95_lg_request_duration_ms/index,p95_lg_request_duration_ms/setCurrency,p95_lg_request_duration_ms/viewCart,client_write_bytes/cartservice,client_write_bytes/checkoutservice,client_write_bytes/frontend,client_write_bytes/recommendationservice,p95_server_latency_ms/adservice,p95_server_latency_ms/cartservice,p95_server_latency_ms/checkoutservice,p95_server_latency_ms/currencyservice,p95_server_latency_ms/emailservice,p95_server_latency_ms/frontend,p95_server_latency_ms/paymentservice,p95_server_latency_ms/productcatalogservice,p95_server_latency_ms/recommendationservice,p95_server_latency_ms/shippingservice,lg_bytes_sent/addToCart,lg_bytes_sent/browseProduct,lg_bytes_sent/checkout,lg_bytes_sent/index,lg_bytes_sent/setCurrency,lg_bytes_sent/viewCart,p99_server_latency_ms/adservice,p99_server_latency_ms/cartservice,p99_server_latency_ms/checkoutservice,p99_server_latency_ms/currencyservice,p99_server_latency_ms/emailservice,p99_server_latency_ms/frontend,p99_server_latency_ms/paymentservice,p99_server_latency_ms/productcatalogservice,p99_server_latency_ms/recommendationservice,p99_server_latency_ms/shippingservice,p95_client_latency_ms/checkoutservice,p95_client_latency_ms/frontend,p95_client_latency_ms/recommendationservice,server_write_bytes/adservice,server_write_bytes/cartservice,server_write_bytes/checkoutservice,server_write_bytes/currencyservice,server_write_bytes/emailservice,server_write_bytes/frontend,server_write_bytes/paymentservice,server_write_bytes/productcatalogservice,server_write_bytes/recommendationservice,server_write_bytes/redis-cart,server_write_bytes/shippingservice,memory_usage_ratio/adservice,memory_usage_ratio/cartservice,memory_usage_ratio/checkoutservice,memory_usage_ratio/currencyservice,memory_usage_ratio/emailservice,memory_usage_ratio/frontend,memory_usage_ratio/paymentservice,memory_usage_ratio/productcatalogservice,memory_usage_ratio/recommendationservice,memory_usage_ratio/redis-cart,memory_usage_ratio/shippingservice,lg_iteration_rate/addToCart,lg_iteration_rate/browseProduct,lg_iteration_rate/checkout,lg_iteration_rate/index,lg_iteration_rate/setCurrency,lg_iteration_rate/viewCart,cpu_usage_ratio/adservice,cpu_usage_ratio/cartservice,cpu_usage_ratio/checkoutservice,cpu_usage_ratio/currencyservice,cpu_usage_ratio/emailservice,cpu_usage_ratio/frontend,cpu_usage_ratio/paymentservice,cpu_usage_ratio/productcatalogservice,cpu_usage_ratio/recommendationservice,cpu_usage_ratio/redis-cart,cpu_usage_ratio/shippingservice,server_read_bytes/adservice,server_read_bytes/cartservice,server_read_bytes/checkoutservice,server_read_bytes/currencyservice,server_read_bytes/emailservice,server_read_bytes/frontend,server_read_bytes/paymentservice,server_read_bytes/productcatalogservice,server_read_bytes/recommendationservice,server_read_bytes/redis-cart,server_read_bytes/shippingservice,avg_server_latency_ms/adservice,avg_server_latency_ms/cartservice,avg_server_latency_ms/checkoutservice,avg_server_latency_ms/currencyservice,avg_server_latency_ms/emailservice,avg_server_latency_ms/frontend,avg_server_latency_ms/paymentservice,avg_server_latency_ms/productcatalogservice,avg_server_latency_ms/recommendationservice,avg_server_latency_ms/shippingservice,avg_lg_request_duration_ms/addToCart,avg_lg_request_duration_ms/browseProduct,avg_lg_request_duration_ms/checkout,avg_lg_request_duration_ms/index,avg_lg_request_duration_ms/setCurrency,avg_lg_request_duration_ms/viewCart,p99_lg_request_duration_ms/addToCart,p99_lg_request_duration_ms/browseProduct,p99_lg_request_duration_ms/checkout,p99_lg_request_duration_ms/index,p99_lg_request_duration_ms/setCurrency,p99_lg_request_duration_ms/viewCart,avg_client_latency_ms/checkoutservice,avg_client_latency_ms/frontend,avg_client_latency_ms/recommendationservice,lg_bytes_received/addToCart,lg_bytes_received/browseProduct,lg_bytes_received/checkout,lg_bytes_received/index,lg_bytes_received/setCurrency,lg_bytes_received/viewCart,client_read_bytes/cartservice,client_read_bytes/checkoutservice,client_read_bytes/frontend,client_read_bytes/recommendationservice
1702344808,222.1826556776555,861.9951017526784,3.820983606557377,575.9801947999999,461.8446578,1146.9748645499997,1306.0170965999998,1335.4271453499998,436.3384014999999,7916.647619047619,2757.142857142857,42103.95238095238,2930.7047619047617,1.9376460352970422,5.471585365853661,370.02894736842114,459.96435731788796,3.7823529411764705,0,3.8133928571428566,1.9341245447268713,12.168661791121377,2.3866125999059697,3006.1299324473785,3197.959174989255,2841.2144351286547,279.8012682114139,2267.9986235784413,871.7515901901425,2.7125644648534113,11.017290167865708,618.8471428571388,578.4263755847627,5.540588235294118,0,11.783571428571426,2.773447037701989,21.474117647058872,3.8929069767441855,171.25538680545299,567.1193300424286,1.8838038632986631,5278.614285714285,3115.971428571428,627.2666666666667,18510.452380952378,189.98571428571427,535770.6904761904,230.3380952380952,145136.97619047618,5955.85238095238,1921.1428571428569,1588.2380952380952,0.34209635416666667,0.3721923828125,0.087738037109375,0.258697509765625,0.3193359375,0.16925048828125,0.2113037109375,0.07427978515625,0.12111979166666667,0.0918731689453125,0.067352294921875,4.879273086150862,25.999668089343537,2.529718882331933,2.6647739829658468,4.473370066229667,7.997721010918738,0.03225798090705413,0.16012781014988284,0.06798619939577033,0.9998624437670929,0.01776420290165619,0.8806943067863818,0.16939603528172967,0.3411916011928255,0.33756667135947227,0.04408511081269616,0.03396859985440418,3054.080952380952,6579.27619047619,625.8761904761905,14040.12857142857,699.4714285714285,12512.671428571428,277.8095238095238,31002.419047619045,6113.280952380952,7924.995238095237,2085.2285714285713,0.03523352452300129,3.94984412885348,156.10398613518197,63.449182529638136,0.2524271844660194,246.72422159320666,0.4782608695652173,0.08768993213697172,3.8702851885924563,0.07621881437399863,296.57133328816104,237.45355467746225,611.4768840313646,746.0043177658172,740.8273526555856,233.86063126409613,864.3925906800002,730.5055063199999,1652.5439423399982,1572.36296622,1555.1899680899978,700.3672990700022,15.577777777777776,19.409737688247887,0.5509087537091988,119715.32610730147,206069.05018233808,79060.54318804103,27897.650578855213,47511.95235202407,55057.94414776012,1919.2761904761903,2153.752380952381,104766.8714285714,72021.05714285714
1702344823,222.1826556776555,861.9951017526784,3.820983606557377,573.9343344500003,457.783645,1145.73987695,1307.431139,1336.0929260499997,433.0500594,7916.647619047619,2757.142857142857,42103.95238095238,2930.7047619047617,1.9376460352970422,5.471585365853661,370.02894736842114,459.96435731788796,3.7823529411764705,0,3.8133928571428566,1.9341245447268713,12.168661791121377,2.3866125999059697,3009.4334408890136,3198.0952624120723,2852.906695211153,279.9190452096788,2272.5157859754077,872.0222643982399,2.7125644648534113,11.017290167865708,618.8471428571388,578.4263755847627,5.540588235294118,0,11.783571428571426,2.773447037701989,21.474117647058872,3.8929069767441855,171.25538680545299,567.1193300424286,1.8838038632986631,5278.614285714285,3115.971428571428,627.2666666666667,18510.452380952378,189.98571428571427,535770.6904761904,230.3380952380952,145136.97619047618,5955.85238095238,1921.1428571428569,1588.2380952380952,0.3420703125,0.372589111328125,0.087738037109375,0.258697509765625,0.3193359375,0.16925048828125,0.212860107421875,0.07427978515625,0.12111979166666667,0.092010498046875,0.067352294921875,4.884643344514023,26.00077449115506,2.5401194450815985,2.665895668663608,4.482279656756228,8.00020426053431,0.0323196742365861,0.18547440613060803,0.06798619939577033,0.9996299104531176,0.017679528925458477,0.8806943067863818,0.1866103090441912,0.3415508451332888,0.3127430631969176,0.044132156174600534,0.03396859985440418,3054.080952380952,6579.27619047619,625.8761904761905,14040.12857142857,699.4714285714285,12512.671428571428,277.8095238095238,31002.419047619045,6113.280952380952,7924.995238095237,2085.2285714285713,0.03523352452300129,3.94984412885348,156.10398613518197,63.449182529638136,0.2524271844660194,246.72422159320666,0.4782608695652173,0.08768993213697172,3.8702851885924563,0.07621881437399863,295.54600088303863,236.43253787140705,609.2384028211733,743.7195823199143,737.7323778234421,233.02847169571305,862.5812006799999,723.2349294000009,1645.7073418999983,1570.3938440999991,1552.5451683,693.7345023999994,15.577777777777776,19.409737688247887,0.5509087537091988,119846.7437836643,206080.06195929245,79385.94523876274,27909.5211166999,47606.62457073225,55075.516821706085,1919.2761904761903,2153.752380952381,104766.8714285714,72021.05714285714
1702344838,220.24574814361694,858.4080468880547,3.80825,570.8831836999999,454.739486,1137.095401499998,1303.1606787999997,1334.6317847,431.1672565999999,7926.338095238095,2765.5857142857144,42235.642857142855,2934.9047619047615,2.5521210340775546,5.554330151997171,377.1621212121211,456.22943112364806,3.776470588235292,0,3.7412280701754392,1.933862551476973,11.781225490196078,1.9431813200124597,3016.3323220616307,3198.3958721806434,2869.075339252663,281.6405900188059,2281.4212186617965,871.9331780853411,3.7122103407755604,11.158636363636383,617.4185714285667,576.6995768688294,5.539411764705882,0,11.714,2.73668468468468,20.726159695817486,2.9368604651162937,168.5584455019931,570.777925880219,1.8839462517680352,5276.285714285714,3119.828571428571,629.4285714285713,18551.88095238095,191.26666666666665,537083.8476190476,231.1142857142857,145130.99047619046,5965.947619047619,1921.2392203920897,1592.290476190476,0.3420703125,0.372589111328125,0.089447021484375,0.258697509765625,0.319366455078125,0.165130615234375,0.212860107421875,0.07452392578125,0.12121527777777778,0.092010498046875,0.067626953125,4.895861739841832,26.00321847301336,2.554523510998524,2.682291333512437,4.499844612745161,7.999386954911386,0.032446079697501296,0.18779319408443187,0.06814729944610166,0.9996579884764801,0.01651458620837986,0.8196629921716,0.18633992673192606,0.3434859448734937,0.33733405331748595,0.0439069376947546,0.03117273595802738,3059.3190476190475,6586.223809523809,626.9857142857143,14075.528571428571,704.4666666666666,12544.033333333333,279.3095238095238,31013.299999999996,6122.680952380952,7930.6771808021795,2092.2285714285713,0.03704569358420007,3.982768166089965,154.75820379965455,62.32533223446998,0.2491961414790997,242.53348574502414,0.4602076124567473,0.08628611478856787,3.824253559944878,0.07465753424657533,295.2786416881024,236.1933167100798,608.9705536890559,744.2661734020611,738.1854706059171,232.62725850626828,858.2291514199981,719.4635882500012,1638.6205410199989,1566.1131081600004,1549.3383069799993,692.8774838800001,15.445663423721793,19.067992192694597,0.5588371447088233,120119.2306381238,206102.99539366693,79834.86434158115,28081.266177969388,47793.08377714488,55068.46095881955,1919.9333333333332,2158.9619047619044,104954.73809523806,72134.30952380951
1702344853,220.24574814361694,858.4080468880547,3.80825,571.2637618999997,452.92457374999987,1140.99433545,1305.7286927999996,1334.5262825000002,431.1423566999998,7926.338095238095,2765.5857142857144,42235.642857142855,2934.9047619047615,2.5521210340775546,5.554330151997171,377.1621212121211,456.22943112364806,3.776470588235292,0,3.7412280701754392,1.933862551476973,11.781225490196078,1.9431813200124597,3018.722752695489,3196.1029514974416,2870.2737468001824,282.80331203036314,2289.9767991315643,872.014842805835,3.7122103407755604,11.158636363636383,617.4185714285667,576.6995768688294,5.539411764705882,0,11.714,2.73668468468468,20.726159695817486,2.9368604651162937,168.5584455019931,570.777925880219,1.8839462517680352,5276.285714285714,3119.828571428571,629.4285714285713,18551.88095238095,191.26666666666665,537083.8476190476,231.1142857142857,145130.99047619046,5965.947619047619,1921.2392203920897,1592.290476190476,0.34205729166666665,0.372314453125,0.089447021484375,0.2587890625,0.319366455078125,0.165130615234375,0.211151123046875,0.07452392578125,0.12121527777777778,0.0921630859375,0.067626953125,4.899729919401143,25.984576841442614,2.555594835994701,2.6933648764796487,4.516719524914328,8.000136172530596,0.03245672394335415,0.19013548137529093,0.06814729944610166,0.9997592294970011,0.017807237993267958,0.8854554980151932,0.18671730919571647,0.3434859448734937,0.33733405331748595,0.04410496329571611,0.03384073551757391,3059.3190476190475,6586.223809523809,626.9857142857143,14075.528571428571,704.4666666666666,12544.033333333333,279.3095238095238,31013.299999999996,6122.680952380952,7930.6771808021795,2092.2285714285713,0.03704569358420007,3.982768166089965,154.75820379965455,62.32533223446998,0.2491961414790997,242.53348574502414,0.4602076124567473,0.08628611478856787,3.824253559944878,0.07465753424657533,295.27784080625526,235.9118703052785,608.6031150332173,743.8012047510007,737.3800022129894,232.4034023848711,859.4447417599997,714.4290725999989,1646.1774129300004,1561.3933223799997,1546.090784,692.7244897800005,15.445663423721793,19.067992192694597,0.5588371447088233,120213.00214788505,205957.92021301485,79869.7796651319,28197.16026584745,47973.112534854525,55073.090605797544,1919.9333333333332,2158.9619047619044,104954.73809523806,72134.30952380951
1702344868,218.94798779373778,723.1787733665504,3.712935779816512,563.67238855,450.81550609999977,1120.0135735499991,1299.7910311999997,1333.68481755,428.3820477999991,7965.333333333333,2778.719047619047,42376.78095238094,2942.6285714285714,1.9372995110607854,5.3828794695713995,365.62741935483876,454.1243561442235,3.82333333333333,0,3.710849056603772,1.9578166295957085,11.727568697729986,1.943116743036803,3019.005686406175,3200.5489244909686,2872.3569036463987,281.8162484049341,2278.680724887639,872.4786804881785,3.7122033501229943,10.289734513274352,497.4445454545456,576.3583517292127,5.565999999999999,0,11.709999999999996,2.8915929203539945,20.275325670498074,2.93151162790697,164.13190421473817,551.621954420244,1.8378923766816149,5302.054266149847,3134.1190476190473,631.8761904761905,18631.48095238095,192.54761904761904,538752.0619047618,233.18571428571425,145599.18095238094,5982.666666666666,1931.695238095238,1599.8761904761902,0.34205729166666665,0.372314453125,0.090240478515625,0.2587890625,0.319366455078125,0.16168212890625,0.211151123046875,0.071685791015625,0.12111979166666667,0.0921630859375,0.067840576171875,4.900169147209072,26.020722963341207,2.5574576913093248,2.6839642705231816,4.494439299581142,8.00439156411173,0.03246416708671043,0.19528905999027413,0.06847645813661071,0.9997592294970011,0.0179819513748804,0.8890404787229439,0.19008090440044326,0.3416092322063136,0.34351689765308224,0.04464916391351498,0.03384724908090178,3067.5422138836775,6613.2380952380945,631.4523809523808,14140.366666666665,709.4904761904761,12605.88095238095,281.2380952380952,31117.085714285713,6138.004761904761,7965.214285714285,2105.4523809523807,0.03494874184529357,1.888046325658348,149.09466437177278,61.85635189172562,0.2555910543130991,239.35564937675915,0.429553264604811,0.086763602494114,3.773297901585265,0.07199636611401318,294.94419287431,235.57131825313812,608.792931885178,743.8240515773726,738.4587821005166,232.14723310909486,850.3519637299999,708.2628039399971,1640.5466814599993,1555.0533261699982,1546.117572,690.3938648400007,14.881055452484025,18.74752686945862,0.5384615384615384,120224.66829297318,206243.83310993385,79930.21672432648,28099.10676307954,47737.44488152182,55103.8655977123,1931.7238095238095,2169.166666666666,105293.67619047618,72321.51428571428
1702344883,218.94798779373778,723.1787733665504,3.712935779816512,572.0229574499995,461.13326539999986,1149.95493425,1298.931779,1333.1481554,436.56720025,7965.333333333333,2778.719047619047,42376.78095238094,2942.6285714285714,1.9372995110607854,5.3828794695713995,365.62741935483876,454.1243561442235,3.82333333333333,0,3.710849056603772,1.9578166295957085,11.727568697729986,1.943116743036803,2990.677047152708,3195.4781631793294,2843.72007915062,282.3035494677918,2275.112926599829,871.2544028314247,3.7122033501229943,10.289734513274352,497.4445454545456,576.3583517292127,5.565999999999999,0,11.709999999999996,2.8915929203539945,20.275325670498074,2.93151162790697,164.13190421473817,551.621954420244,1.8378923766816149,5302.054266149847,3134.1190476190473,631.8761904761905,18631.48095238095,192.54761904761904,538752.0619047618,233.18571428571425,145599.18095238094,5982.666666666666,1931.695238095238,1599.8761904761902,0.34227864583333334,0.372100830078125,0.090240478515625,0.261138916015625,0.319366455078125,0.16168212890625,0.21527099609375,0.071685791015625,0.12111979166666667,0.092315673828125,0.067840576171875,4.854204435709323,25.979497261620562,2.5319687652928784,2.688605233026589,4.487402222090393,7.993159659003896,0.032417459852359366,0.19213293794957517,0.06847645813661071,0.9996476607638534,0.01823011793916818,0.8939863883411078,0.1888230120207188,0.3416092322063136,0.34351689765308224,0.05014079787919478,0.033864397025988036,3067.5422138836775,6613.2380952380945,631.4523809523808,14140.366666666665,709.4904761904761,12605.88095238095,281.2380952380952,31117.085714285713,6138.004761904761,7965.214285714285,2105.4523809523807,0.03494874184529357,1.888046325658348,149.09466437177278,61.85635189172562,0.2555910543130991,239.35564937675915,0.429553264604811,0.086763602494114,3.773297901585265,0.07199636611401318,298.1114389380541,237.8593500372552,613.8815478993625,742.7514691084327,737.6604454011566,234.70406237104933,867.8003982699994,753.2869809900002,1757.21870774,1548.7177141600002,1545.3757596799996,709.5842972500001,14.881055452484025,18.74752686945862,0.5384615384615384,119095.21187373984,205912.49526581645,79132.20706823548,28147.77575166447,47663.23720094579,55025.03871088499,1931.7238095238095,2169.166666666666,105293.67619047618,72321.51428571428
1702344898,222.28433684672842,1614.3342669153649,3.799310344827589,576.1140594,466.69855269999994,1153.6754202000002,1303.4863373999995,1334.33997325,440.73922834999985,7867.942857142856,2719.4238095238093,41968.247619047615,2915.6476190476187,3.2522410945977813,300.6763485477176,386.3785761371127,452.83226284584964,3.8385714285714263,0,3.2824074074074066,1.9341229361784689,11.998661800486616,1.9421940526115133,2991.141066390942,3190.162511329835,2830.516555840308,282.0537926454436,2271.086003071386,869.4107787793579,3.8523354564755854,1366.3749999999914,838.7228571428593,574.9538043478262,5.769999999999991,0,4.719615384615387,2.7576705490848408,31.789523809523846,2.8442499999999904,164.14350091000807,575.7178366013259,1.8775631500742938,5270.366666666666,3096.9952380952377,619.0571428571428,18454.871428571427,186.75238095238095,533287.6428571428,228.35238095238094,143976.86666666664,5922.409523809523,1900.2619047619046,1567.890476190476,0.34227864583333334,0.372100830078125,0.08935546875,0.26324462890625,0.319366455078125,0.17315673828125,0.21527099609375,0.07220458984375,0.12140625,0.092315673828125,0.067840576171875,4.8549679384895565,25.936280579917355,2.520199913155273,2.6862265966232726,4.479459572132912,7.976245676874843,0.032417459852359366,0.17691733719343541,0.06599264688407579,0.9999324279007268,0.016839382391253547,0.8649946995521357,0.189032258944006,0.3423800358886228,0.33153319691397193,0.05042354333674051,0.034291297742809354,3046.3190476190475,6543.166666666666,617.8047619047619,14001.45238095238,686.995238095238,12448.15238095238,275.1238095238095,30755.333333333332,6082.290476190476,7853.771428571428,2058.9571428571426,0.03553835327234343,12.068115336397828,158.5877192982456,61.25809792599881,0.2796052631578948,248.95788190682558,0.43333333333333335,0.09391347562251517,4.114132445431003,0.06888580674988443,299.7372989584681,239.3202061249841,616.5226283418357,746.5352747613132,741.2413296316303,236.0412979294818,873.2737923300024,776.5164059699999,1771.2862624999982,1570.7231314799988,1546.1433187999996,766.4278688799997,15.805976430976425,19.65066271602097,0.5465137956748695,119112.43867464908,205566.98539142715,78765.05521451498,28122.885288333007,47579.67099581832,54908.32209568942,1904.1809523809522,2125.7666666666664,104321.17619047617,71640.27142857142
1702344913,222.28433684672842,1614.3342669153649,3.799310344827589,575.6229347999997,466.37081405,1157.4948291,1299.041033,1333.90041,440.7536458999999,7867.942857142856,2719.4238095238093,41968.247619047615,2915.6476190476187,3.2522410945977813,300.6763485477176,386.3785761371127,452.83226284584964,3.8385714285714263,0,3.2824074074074066,1.9341229361784689,11.998661800486616,1.9421940526115133,2984.874392806404,3189.7205448672944,2811.322682400419,280.13820747290526,2256.2793312267368,869.0527373264828,3.8523354564755854,1366.3749999999914,838.7228571428593,574.9538043478262,5.769999999999991,0,4.719615384615387,2.7576705490848408,31.789523809523846,2.8442499999999904,164.14350091000807,575.7178366013259,1.8775631500742938,5270.366666666666,3096.9952380952377,619.0571428571428,18454.871428571427,186.75238095238095,533287.6428571428,228.35238095238094,143976.86666666664,5922.409523809523,1900.2619047619046,1567.890476190476,0.342265625,0.371734619140625,0.08807373046875,0.26324462890625,0.319366455078125,0.17315673828125,0.212982177734375,0.07220458984375,0.12105034722222222,0.0923919677734375,0.068695068359375,4.844788130907111,25.93268735664467,2.5030969439229662,2.6679829283133834,4.450255091176996,7.972960892903512,0.032295316222855565,0.18644307215279263,0.06624193087689242,0.9998906228965942,0.017639218772691753,0.8649946995521357,0.1827084578944952,0.3423800358886228,0.33279983407626323,0.04878570478597115,0.03323100911524031,3046.3190476190475,6543.166666666666,617.8047619047619,14001.45238095238,686.995238095238,12448.15238095238,275.1238095238095,30755.333333333332,6082.290476190476,7853.771428571428,2058.9571428571426,0.03553835327234343,12.068115336397828,158.5877192982456,61.25809792599881,0.2796052631578948,248.95788190682558,0.43333333333333335,0.09391347562251517,4.114132445431003,0.06888580674988443,299.216785131455,238.94772322630794,615.5312976384234,744.6958894125817,739.6481468174194,235.81027339092915,870.31347247,773.32661035,1763.9391779300001,1566.3326330800003,1545.88677328,760.8928159400016,15.805976430976425,19.65066271602097,0.5465137956748695,118863.94184552824,205534.46698412296,78230.18275161872,27931.883459782388,47269.80044119274,54885.51373026448,1904.1809523809522,2125.7666666666664,104321.17619047617,71640.27142857142
1702344928,223.49509070294746,1659.8215822319744,3.6872477064220126,573.8835918499999,461.9661195999999,1159.2088236,1298.3828432,1332.9582025500001,439.3557918499998,7843.523809523809,2690.3047619047616,41833.60476190475,2910.5761904761903,3.251906504544917,300.9403973509932,400.5981707317072,356.89742494508164,4.13758620689655,0,3.324999999999997,1.958019205298013,11.91694110576923,1.9412971136331791,2991.394740758062,3188.873386815486,2791.010421772767,280.3708467127173,2251.2919319646294,869.1008318220906,3.8519867784204944,1402.7241379310335,842.2942857142865,474.7300463753966,6.278000000000004,0,4.807857142857141,2.9167713787085523,31.504776119403026,2.7506756756756596,167.87713465563732,590.410167322059,1.845813953488371,5263.328571428571,3087.128571428571,613.295238095238,18416.533333333333,185.60952380952378,532148.219047619,226.47619047619045,143774.19999999998,5910.466666666666,1897.7238095238095,1565.9571428571428,0.342265625,0.371734619140625,0.08807373046875,0.26324462890625,0.319366455078125,0.166015625,0.212982177734375,0.0726318359375,0.12105034722222222,0.0923919677734375,0.067718505859375,4.85533895963096,25.92579989280883,2.4850280258306516,2.6701985401211172,4.440418011764555,7.973402126808171,0.032047214833359164,0.18644307215279263,0.06629524304599985,0.9998906228965942,0.016635747014876,0.8705889657848775,0.18023407977243452,0.34541685294317204,0.33373503831912626,0.04878570478597115,0.033310801037989,3042.7,6524.595238095238,613.0904761904761,13964.695238095237,683.5619047619047,12401.423809523809,271.6714285714285,30713.12857142857,6074.442857142856,7833.747619047618,2054.6857142857143,0.04426961014560826,13.769660567118311,162.89557522123891,61.69226178119162,0.3057851239669422,252.70889597611458,0.4556737588652482,0.09387519966482497,4.1279533030668025,0.06828703703703703,299.2559713353185,238.9738379007532,616.4325410985683,746.3781977241571,741.2962718671017,235.86125182595075,867.2043741900005,768.4754443200011,1760.862237979999,1561.9421346799993,1545.30779317,754.3137735099999,16.174559354427693,19.948501811946603,0.527780371650014,119119.49150740843,205483.50447055217,77665.33108842523,27954.74716158321,47164.38478518839,54888.57670727866,1899.190476190476,2104.495238095238,104103.5904761905,71520.37142857142
1702344943,223.49509070294746,1659.8215822319744,3.6872477064220126,580.050087,464.54799455,1165.8690691000002,1298.3993218,1333.0938958999998,440.76806344999994,7843.523809523809,2690.3047619047616,41833.60476190475,2910.5761904761903,3.251906504544917,300.9403973509932,400.5981707317072,356.89742494508164,4.13758620689655,0,3.324999999999997,1.958019205298013,11.91694110576923,1.9412971136331791,2983.5370246433095,3188.041753013817,2770.61151799447,279.88397971780927,2248.586317773589,868.7605851964696,3.8519867784204944,1402.7241379310335,842.2942857142865,474.7300463753966,6.278000000000004,0,4.807857142857141,2.9167713787085523,31.504776119403026,2.7506756756756596,167.87713465563732,590.410167322059,1.845813953488371,5263.328571428571,3087.128571428571,613.295238095238,18416.533333333333,185.60952380952378,532148.219047619,226.47619047619045,143774.19999999998,5910.466666666666,1897.7238095238095,1565.9571428571428,0.342265625,0.371490478515625,0.08819580078125,0.256927490234375,0.319366455078125,0.166015625,0.215728759765625,0.0726318359375,0.12105034722222222,0.0925445556640625,0.067718505859375,4.842553082651639,25.919038642388756,2.4668635044799774,2.6655617115981833,4.435081494622463,7.9702805981327485,0.032047214833359164,0.18507050891962942,0.06555351345134774,0.9997050958360298,0.018153404500042977,0.8769035965150574,0.17896622086289227,0.30347984062918715,0.33373503831912626,0.04887281093723248,0.03293023674754199,3042.7,6524.595238095238,613.0904761904761,13964.695238095237,683.5619047619047,12401.423809523809,271.6714285714285,30713.12857142857,6074.442857142856,7833.747619047618,2054.6857142857143,0.04426961014560826,13.769660567118311,162.89557522123891,61.69226178119162,0.3057851239669422,252.70889597611458,0.4556737588652482,0.09387519966482497,4.1279533030668025,0.06828703703703703,300.2816438873142,239.823979377694,617.9920354643215,749.8501570994789,745.0236897677415,236.268086967254,866.64579862,759.5223137999973,1756.0608176299995,1556.5153904800006,1544.1315124300004,745.4309750199985,16.174559354427693,19.948501811946603,0.527780371650014,118807.16749009963,205427.28754345726,77097.87781569676,27906.278166742843,47107.07310208363,54866.08396667204,1899.190476190476,2104.495238095238,104103.5904761905,71520.37142857142
1702344958,223.7023148148147,1670.1336770519902,3.6400925925925947,581.57750835,463.69343034999935,1168.4560720000002,1298.6664266,1333.7274529999997,438.345758,7797.142857142856,2636.8761904761905,41627.25714285715,2904.7047619047617,3.2532684778740055,301.1199575371548,408.9143472022953,457.43664946034716,4.458095238095236,0,3.126785714285714,1.9574817153154105,12.197522228808534,1.957483281585861,2974.2196945187056,3188.2045542557307,2759.7671388053727,278.46242257837946,2241.43462572761,868.9660458995729,3.8534060979950184,1405.0000000000025,849.437142857141,677.3249648052558,6.3580000000000005,0,4.8472727272727285,2.8458747697974074,32.282631578947296,2.8369444444444487,174.29297265489777,601.6111683668236,1.8756191950464407,5236.580952380952,3070.028571428571,601.4857142857143,18313.114285714284,184.14761904761903,530300.7809523809,223.10952380952378,143610.9238095238,5896.980952380952,1889.6999999999998,1553.9047619047617,0.342265625,0.371490478515625,0.08819580078125,0.256927490234375,0.319366455078125,0.167877197265625,0.21661376953125,0.074188232421875,0.12157986111111112,0.0926666259765625,0.06719970703125,4.827421799172442,25.920362229721388,2.457222189099643,2.652023072175042,4.420975593151105,7.972165558711678,0.026610467592591676,0.18507050891962942,0.06465310866650929,0.9997050958360298,0.018400786407601667,0.8783676381582007,0.1783288356543281,0.3396999116947142,0.3336556051903864,0.04866521001611743,0.030132405672392476,3033.1666666666665,6491.214285714285,599.2428571428571,13875.028571428571,676.947619047619,12326.471428571427,267.7190476190476,30672.676190476188,6058.652380952381,7814.204761904761,2037.795238095238,0.049021918453924104,13.830690429413417,165.13333333333333,63.04712520571562,0.3516666666666667,257.2137602179837,0.4622302158273382,0.09042302248781256,4.180501392757661,0.06893339543549139,300.4211121282835,239.75328420852998,618.1097032861437,750.1430814686258,745.262863394174,236.23099193877562,866.42720727,752.6683421900007,1748.6359904400013,1564.5087997999995,1544.7110039400002,712.3813240000014,16.44312026002167,20.274348442336063,0.5353232899784786,118436.62199669659,205435.60762418664,76799.27433161001,27764.710640018733,46957.130578343604,54878.81201105542,1885.238095238095,2063.2285714285713,103656.45714285715,71373.33333333333
